level,notation,prefLabel,scopeNote
0,79.00,Andragologie: algemeen,"Toelichting: in deze hoofdrubriek wordt literatuur geplaatst die ingaat op het aspect van hulpverlening; Verwijzing: voor algemene methoden en technieken van de sociale wetenschappen, zie: 70.03 (sociale wetenschappen in het algemeen; methoden, technieken en organisatie van sociaal wetenschappelijk onderzoek)"
1,79.01,Geschiedenis van de andragologie,
1,79.04,"Onderwijs, beroepsuitoefening, organisaties",
1,79.10,Sociale hulpverlening: algemeen,"Verwijzing: voor gezondheidszorg, zie: 44.10 (geneeskunde; maatschappelijke gezondheidszorg: algemeen) en 44.20 (geneeskunde; persoonlijke gezondheidszorg, hygiëne: algemeen)"
2,79.11,Methoden en technieken van hulpverlening,
2,79.12,Armenzorg,
2,79.13,Bejaardenzorg,
2,79.14,Gehandicaptenzorg,
2,79.15,Gezinszorg,
2,79.16,Jeugdhulpverlening,Hierbij: kinderbescherming
2,79.17,"Hulpverlening bij levensmoeilijkheden, hulpverlening bij gezinsmoeilijkheden",
2,79.18,Hulpverlening aan minderheden,
2,79.20,Reclassering,
2,79.21,Thuislozenzorg,
2,79.22,Hulpverlening aan verslaafden,
2,79.23,"Hulpverlening aan slachtoffers van oorlogen, rampen of ongevallen",
2,79.29,Sociale hulpverlening: overige,Hierbij: telefonische hulpdiensten
1,79.50,Samenlevingsopbouw,Hierbij: opbouwwerk
1,79.60,"Vormingswerk, ontwikkelingswerk","Hierbij: club- en buurthuiswerk, cultureel werk"
2,79.63,Volwasseneneducatie,"Hierbij: permanente educatie, omscholing, bijscholing, herscholing, volksuniversiteit; Verwijzing: voor onderwijs dat opleidt tot examens, zie: 81. (onderwijs)"
1,79.99,Andragologie: overige,
0,80.00,Pedagogiek: algemeen,
1,80.01,Geschiedenis van de pedagogiek,"Hierbij: historische pedagogiek; Verwijzing: voor geschiedenis van de opvoeding, zie: 80.34 (geschiedenis van de opvoeding)"
1,80.02,Filosofie en theorie van de pedagogiek,Hierbij: wijsgerige en theoretische pedagogiek
1,80.03,Methoden en technieken van de pedagogiek,"Verwijzing: voor algemene methoden en technieken van de sociale wetenschappen, zie: 70.03 (sociale wetenschappen in het algemeen; methoden, technieken en organisatie van sociaal wetenschappelijk onderzoek)"
1,80.04,"Onderwijs, beroepsuitoefening, organisaties",
1,80.10,Stromingen en richtingen binnen de pedagogiek,"Hierbij: Montessori, marxistische pedagogiek, kritische pedagogiek, reformpedagogiek"
1,80.20,Deelgebieden binnen de pedagogiek: algemeen,"Verwijzing: voor onderwijskunde, zie: 81. (onderwijs)"
2,80.25,Orthopedagogiek: algemeen,
3,80.26,Cognitieve stoornissen,
3,80.27,"Zintuiglijke storingen, motorische storingen",
3,80.28,Gedragsstoornissen,
3,80.29,Orthopedagogiek: overige,"Verwijzing: voor residentiële orthopedagogiek, zie: 80.83 (opvoeding binnen opvoedingsinstellingen)"
2,80.30,Sociale pedagogiek,
2,80.32,Vergelijkende pedagogiek,
2,80.34,Geschiedenis van de opvoeding,"Verwijzing: voor geschiedenis van de pedagogiek, zie: 80.01 (geschiedenis van de pedagogiek)"
2,80.36,Opvoeding en maatschappij,
2,80.39,Deelgebieden binnen de pedagogiek: overige,
1,80.40,Terreinen van opvoeding: algemeen,"Verwijzing: voor politieke vorming, zie: 89.53 (politicologie; politieke cultuur)"
2,80.41,Persoonlijkheidsvorming,
2,80.42,Emotionele vorming,
2,80.43,Intellectuele vorming,
2,80.44,Sociale vorming,
2,80.45,Ethische vorming,
2,80.46,Lichamelijke opvoeding,"Verwijzing: voor gymnastiek, zie: 76.12 (recreatie en vrije tijdsbesteding; takken van sport); Verwijzing: voor medische aspecten, zie: 44. (geneeskunde)"
2,80.47,Seksuele opvoeding,
2,80.48,Esthetische vorming,
2,80.51,Religieuze vorming,
2,80.59,Terreinen van opvoeding: overige,Hierbij: media-educatie
1,80.70,Opvoedingspraktijk,Hierbij: opvoedingsstijlen
1,80.80,Opvoedingsmilieu: algemeen,
2,80.81,Sociaal milieu,
2,80.82,Opvoeding binnen het gezin,
2,80.83,Opvoeding binnen opvoedingsinstellingen,"Hierbij: residentiële orthopedagogiek; Verwijzing: voor kinderopvang en peuterspeelzalen, zie: 80.89 (opvoedingsmilieu: overige)"
2,80.89,Opvoedingsmilieu: overige,"Hierbij: kinderopvang, peuterspeelzalen"
1,80.99,Pedagogiek: overige,
0,81.00,Onderwijs: algemeen,
1,81.01,Geschiedenis van het onderwijs,
1,81.02,Filosofie en theorie van het onderwijs,
1,81.04,"Onderwijs, beroepsuitoefening, organisaties",
1,81.05,Onderwijsresearch: algemeen,"Verwijzing: voor algemene methoden en technieken van de sociale wetenschappen, zie: 70.03 (sociale wetenschappen in het algemeen; methoden, technieken en organisatie van sociaal wetenschappelijk onderzoek)"
2,81.06,Onderwijsevaluatie,
2,81.07,Vergelijkende onderwijskunde,
2,81.09,Onderwijsresearch: overige,
1,81.10,Onderwijsbeleid op macroniveau: algemeen,"Verwijzing: voor onderwijsrecht, zie: 86.59 (recht; bestuursrecht: overige)"
2,81.11,Recht op onderwijs,"Hierbij: toegankelijkheid, leerplicht; Verwijzing: voor onderwijsrecht, zie: 86.59 (recht; bestuursrecht: overige)"
2,81.12,Ontwikkeling van het onderwijs,"Hierbij: verbetering van het onderwijs, hervorming van het onderwijs"
2,81.13,Onderwijsplanning,
2,81.14,Onderwijseconomie,
2,81.17,Studiefinanciering,
2,81.19,Onderwijsbeleid op macroniveau: overige,Hierbij: onderwijsinspectie
1,81.20,Onderwijssociologie: algemeen,
2,81.21,Sociale ongelijkheid in het onderwijs,
2,81.22,Sekse-ongelijkheid in het onderwijs,
2,81.23,Schoolleven,Hierbij: studentenleven
2,81.24,Onderwijs en werkgelegenheid,"Hierbij: onderwijs en arbeidsmarkt, onderwijs en bedrijfsleven"
2,81.29,Onderwijssociologie: overige,
1,81.30,Personeel: algemeen,
2,81.31,Onderwijsgevenden,
2,81.33,Niet-onderwijsgevend personeel,
2,81.34,Personeel: overige,
1,81.35,Onderwijsgebouwen,Hierbij: inrichting van gebouwen
1,81.40,Onderwijsorganisatie op mesoniveau: algemeen,Hierbij: schoolorganisatie
2,81.41,Toelating tot de onderwijsinstelling,
2,81.42,Groepering,"Hierbij: klassenindeling, jaarklassensysteem, streaming"
2,81.43,"Overgang, eindexamen",Hierbij: (voortijdig) schoolverlaten
2,81.44,"Presentie, absentie","Hierbij: vakantie, rooster, schoolbezoek"
2,81.45,Onderwijsmanagement,"Hierbij: schoolmanagement, financieel beheer"
2,81.46,Onderwijsbegeleiding,"Hierbij: studievoorlichting, beroepskeuze"
2,81.47,Ouderparticipatie,
2,81.49,Onderwijsorganisatie op mesoniveau: overige,
1,81.50,Onderwijspsychologie: algemeen,
2,81.51,Leerproces,"Is: 77.34 (psychologie; leren, conditioneren)"
2,81.52,Studieprestatie,Hierbij: leerprestatie
2,81.53,Studentenevaluatie,"Hierbij: leerlingevaluatie, examinering, tentaminering"
2,81.54,Studeren,Hierbij: studiemethodiek
2,81.55,Studentengedrag,"Hierbij: leerlinggedrag, schoolverzuim"
2,81.59,Onderwijspsychologie: overige,
1,81.60,Onderwijsproces: algemeen,"Hierbij: lesgeven, doceren"
2,81.61,Didactiek,"Verwijzing: voor didactiek van afzonderlijke vakken, zie de rubriek 'onderwijs' van de betreffende vakken"
2,81.62,Curriculum,"Verwijzing: voor curriculum van afzonderlijke vakken, zie de rubriek 'onderwijs' van de betreffende vakken"
2,81.64,Onderwijsproces: overige,
1,81.65,Leermiddelen: algemeen,"Hierbij: studiemateriaal, didactisch materiaal"
2,81.66,Gedrukt materiaal,
2,81.67,Audiovisuele middelen,
2,81.68,Computers in het onderwijs,
2,81.69,Leermiddelen: overige,
1,81.70,"Onderwijssystemen, onderwijsinstellingen: algemeen","Verwijzing: voor volwasseneneducatie, zie: 79.63 (andragologie; volwasseneneducatie)"
2,81.71,"Openbaar onderwijs, bijzonder onderwijs",Hierbij: schoolstrijd
2,81.73,Voorschools onderwijs,Hierbij: kleuteronderwijs
2,81.74,Primair onderwijs,Hierbij: basisonderwijs
2,81.75,Secundair onderwijs: algemeen,Hierbij: voortgezet onderwijs: algemeen
3,81.76,Voorbereidend wetenschappelijk onderwijs,
3,81.77,Algemeen voortgezet onderwijs,
3,81.78,Beroepsonderwijs,Hierbij: hoger beroepsonderwijs
3,81.79,Secundair onderwijs: overige,Hierbij: voortgezet onderwijs: overige
2,81.80,Tertiair onderwijs,Hierbij: hoger onderwijs
2,81.81,Buitenschoolse vorming,Hierbij: stageprojecten
2,81.82,Onderwijs aan bijzondere groepen: algemeen,
3,81.83,Speciaal onderwijs,
3,81.84,Onderwijs aan minderheden,Hierbij: onderwijs aan allochtonen;  Hierbij: multicultureel onderwijs
3,81.85,Onderwijs aan schoolverlaters,"Hierbij: leerlingwezen, participatieonderwijs"
3,81.89,Onderwijs aan bijzondere groepen: overige,Hierbij: onderwijs aan hoogbegaafden
2,81.90,Alternatieve onderwijssystemen,"Hierbij: montessorimethode, jenaplan; Verwijzing: voor de pedagogische aspecten, zie: 80.10 (pedagogiek; stromingen binnen de pedagogiek, richtingen binnen de pedagogiek)"
2,81.94,"Onderwijssystemen, onderwijsinstellingen: overige",
1,81.99,Onderwijs: overige,
0,83.00,Economie: algemeen,Toelichting: economiewetenschap
1,83.01,Geschiedenis en filosofie van het economisch denken,"Verwijzing: voor economische geschiedenis, zie: 15. (geschiedenis)"
1,83.03,Methoden en technieken,"Hierbij: input-output (algemeen) (economie); Hierbij: speltheorie (economie); Hierbij: statistiek (economie); Hierbij: wiskundige economie; Hierbij: econometrie; Hierbij: input-output (algemeen), speltheorie, wiskundige economie, statistiek"
1,83.04,"Onderwijs, beroepsuitoefening, organisaties",
1,83.05,"Economische sociologie, economische psychologie",
1,83.06,Feministische economie,Hierbij: gender economics; invloed van de sekse op economie en economische wetenschap 
1,83.10,Algemene economische theorie: algemeen,Hierbij: economisch evenwicht
2,83.11,Micro-economie,Hierbij: prijstheorie
2,83.12,Macro-economie,
2,83.13,Welvaartseconomie,Hierbij: economie en recht
2,83.14,"Inkomen, inkomensverdeling",
2,83.15,Institutionele economie,
2,83.19,Algemene economische theorie: overige,
1,83.20,Economische stelsels: algemeen,
2,83.21,Markteconomie,Hierbij: kapitalistisch systeem
2,83.22,"Socialistische economie, communistische economie",
2,83.25,Economische transitie,
2,83.29,Economische stelsels: overige,
1,83.30,"Economische toestand, economische ontwikkeling, economische structuur: algemeen","Hierbij: algemene economische landenstudies; Verwijzing: voor landenstudies van afzonderlijke onderdelen van de economie, zie de betreffende onderdelen"
2,83.32,Economische politiek,Toelichting: economische planning
2,83.33,Economische fluctuaties,Toelichting: conjunctuur; Hierbij: economische groei; Toelichting: conjunctuur
2,83.39,"Economische toestand, economische ontwikkeling, economische structuur: overige",
1,83.40,Internationale economie: algemeen,Hierbij: economische integratie
2,83.42,Internationale handel,
2,83.44,Internationale monetaire economie,Hierbij: monetaire integratie
2,83.46,Ontwikkelingseconomie,Hierbij: internationale ontwikkelingssamenwerking
2,83.48,Internationale economische organisaties,"Verwijzing: voor algemene internationale organisaties, zie: 89.72 (politicologie; internationale organisaties) en voor juridische aspecten van internationale organisaties, zie: 86.87 (recht; recht der internationale organisaties: algemeen)"
2,83.49,Internationale economie: overige,
1,83.50,Nationale monetaire economie,
1,83.52,Overheidseconomie,"Hierbij: publieke sector, openbare financiën, belastingen; Hierbij: schulden (overheid)"
1,83.54,Sociale zekerheid,"Verwijzing: voor sociale verzekeringen, zie: 85.66 (arbeidswetenschappen; sociale verzekeringen); Verwijzing: voor sociaal verzekeringsrecht, zie: 86.64 (recht; sociaal recht)"
1,83.60,Economische sectoren: algemeen,Toelichting: bedrijfstakken
2,83.61,Arbeidseconomie,"Hierbij: arbeidsmarkt, werkgelegenheid (algemeen); Verwijzing: voor onderwijs en arbeidsmarkt, zie: 81.24 (onderwijs; onderwijs en werkgelegenheid)"
2,83.62,Economie van de technologie,"Toelichting: algemeen economische aspecten; Verwijzing: voor technologische innovatie op bedrijfsniveau, zie: 85.15 (bedrijfskunde, organisatiekunde; onderzoek en ontwikkeling) en 85.54 (arbeidswetenschappen, arbeidsvraagstukken; ergonomie)"
2,83.63,Milieueconomie,"Is: 43.17 (milieukunde; milieueconomie)Hierbij: economie van de grond, ruimte, natuur, en natuurlijke hulpbronnen"
2,83.64,Regionale economie,"Hierbij: stedelijke economie; Verwijzing: voor regionale, urbane planning gebruik: 74.71 ((sociale) geografie, cartografie, planologie, demografie; regionale planning)"
2,83.65,Energie-economie,Hierbij: mijnbouweconomie
2,83.66,Landbouweconomie,Is: 48.14 (landbouwwetenschappen; landbouweconomie)
2,83.67,Industrie,
2,83.68,Dienstensector,
2,83.70,Verzekeringswezen,"Verwijzing: voor sociale verzekeringen, zie: 85.66 (arbeidswetenschappen; sociale verzekeringen)"
2,83.71,Handel,"Hierbij: groothandel, detailhandel; Verwijzing: voor midden- en kleinbedrijf, zie: 83.82 (midden- en kleinbedrijf)"
2,83.72,Verkeer,"Toelichting: vervoerseconomie; Verwijzing: voor de planologische aspecten van verkeer, zie 74.75 ((sociale) geografie, cartografie, planologie, demografie; verkeer, transport); Verwijzing: voor verkeers- en vervoerstechniek, zie: 55. (verkeerstechniek, vervoerstechniek)"
2,83.79,Economische sectoren: overige,Hierbij: informele economie (westers)
1,83.80,Industriële organisatie: algemeen,"Hierbij: fusies, kartelvorming"
2,83.81,Theorie van de onderneming,Hierbij: theorie van het producentengedrag
2,83.82,Midden- en kleinbedrijf,
2,83.83,Grootbedrijf,Hierbij: multinationale ondernemingen
2,83.89,Industriële organisatie: overige,
1,83.99,Economie: overige,
0,85.00,"Bedrijfskunde, organisatiekunde: algemeen","Hierbij: bedrijfseconomie in het algemeen;  Hierbij: ondernemerschap (algemeen); Verwijzing: voor industriële organisatie, zie: 83.80 (economie; industriële organisatie: algemeen); Verwijzing: voor landbouwkundige aspecten, zie: 48.18 (landbouwwetenschappen; landbouwbedrijfsleer)"
1,85.02,"Filosofie en theorie van de bedrijfskunde, filosofie en theorie van de organisatiekunde",Hierbij: bedrijfsethiek
1,85.03,"Methoden en technieken, operations research","Hierbij: bedrijfseconometrie, besliskunde"
1,85.04,"Onderwijs, beroepsuitoefening, organisaties","Hierbij: bedrijfsopleidingen, deskundigheidsbevordering, organisatieadvisering"
1,85.05,"Management, organisatie: algemeen",Hierbij: organisatietheorie
1,85.08,"Organisatiesociologie, organisatiepsychologie","Hierbij: bedrijfscommunicatie, organisatieagogie, organisatieontwikkeling, organisatiecultuur"
1,85.10,Strategisch beleid,Toelichting: omgeving en planning van organisatie
2,85.12,Kwaliteitsmanagement,Hierbij: kwaliteitszorg
1,85.15,Onderzoek en ontwikkeling,"Hierbij: innovatie; Toelichting: research and development; Verwijzing: voor economische aspecten, zie: 83.61 (economie; arbeidseconomie); Verwijzing: voor ergonomie, zie: 85.54 (arbeidswetenschappen; ergonomie)"
1,85.20,"Bestuurlijke informatie, informatieverzorging","Hierbij: administratieve automatisering, MIS, bedrijfsinformatie; Verwijzing: voor automatiseringsaspecten, zie: 54. (informatica)"
1,85.25,Accounting,"Hierbij: jaarrekening, accountancy, berichtgeving, kosten, winstvraagstukken, waarderingsvraagstukken, controlling"
1,85.30,"Financieel management, financiering",
1,85.33,Beleggingsleer,Hierbij: onroerend goed
2,85.34,Logistiek management,
1,85.35,Productiemanagement,
1,85.40,Marketing,"Hierbij: reclame, verkoop; Verwijzing: voor reclame als massacommunicatiemiddel, zie: 05.31 (communicatiewetenschap; publiciteit)"
1,85.49,"Bedrijfskunde, organisatiekunde: overige",
0,85.50,"Arbeidswetenschappen, arbeidsvraagstukken: algemeen",Hierbij: arbeidssociologie in het algemeen
1,85.51,Medezeggenschap,"Hierbij: ondernemingsraden, participatie"
1,85.52,"Arbeidsomstandigheden, arbeidsvoorwaarden",Toelichting: kwaliteit van de arbeid
1,85.53,Arbeidsorganisatie,Hierbij: arbeid en automatisering
1,85.54,Ergonomie,"Verwijzing: voor innovatie, zie: 85.15 (onderzoek en ontwikkeling) en: 83.61 (economie; arbeidseconomie)"
1,85.60,Arbeidsduur,"Hierbij: werktijden, verzuim, pensionering"
1,85.61,Lonen,"Hierbij: beloning, pensioen"
1,85.62,Personeelsmanagement,"Hierbij: human resource management, personeelswerk"
1,85.63,Arbeidsverhoudingen,"Hierbij: vakbonden, arbeidsconflicten, stakingen"
1,85.64,Beroepen,
1,85.65,"Soorten arbeid, soorten arbeiders","Hierbij: jeugdigen, ongeschoolden, vrouwen, gastarbeiders, thuisarbeid, seizoenarbeid, onbetaalde arbeid, kinderarbeid"
1,85.66,Sociale verzekeringen,"Verwijzing: voor sociaal verzekeringsrecht, zie: 86.64 (recht; sociaal recht); Verwijzing: voor sociale zekerheid, zie: 83.54 (economie; sociale zekerheid)"
1,85.69,"Arbeidswetenschappen, arbeidsvraagstukken: overige",
0,86.00,Recht: algemeen,"Hierbij: vertalende woordenboeken. Voor verklarende woordenboeken zie: 86.10 (rechtsgeschiedenis, recht van afzonderlijke landen, gebieden en volken); Toelichting: rechtswetenschap"
1,86.01,Geschiedenis van de rechtswetenschap,
1,86.02,"Onderwijs, beroepsuitoefening, organisaties","Verwijzing: voor advocatuur, zie: 86.16 (rechtshulp); Verwijzing: voor magistratuur, zie: 86.15 (rechterlijke organisatie)"
1,86.03,"Rechtstheorie, rechtsmethodologie",Hierbij: rechtsinformatica;  Hierbij: rechtseconomie en recht en economie
1,86.04,Rechtsfilosofie, Is: 08.40 (filosofie; rechtsfilosofie); Hierbij: gerechtigheid
1,86.05,Rechtssociologie,
1,86.06,Rechtsantropologie,Hierbij: adatrecht;  Hierbij: gewoonterecht van niet-westerse landen
1,86.07,Rechtspsychologie,"Verwijzing: voor gerechtelijke geneeskunde, zie: 44.72 (geneeskunde; gerechtelijke geneeskunde)"
1,86.08,Rechtsbronnen,"Hierbij: wetgeving, wetten, rechtersrecht (jurisprudentie), gewoonterecht; Toelichting: publicaties over rechtsbronnen, wetgeving, wetten, rechtersrecht (jurisprudentie), gewoonterecht; Verwijzing: voor publicaties over rechtsbronnen in het internationaal recht, zie: 86.85 (internationaalrechtelijke bronnen); Verwijzing: voor wetgeving, wetten, jurisprudentie van afzonderlijke rechtsgebieden, zie de betreffende rechtsgebieden"
1,86.09,Rechtspleging,"Hierbij: geschillenbeslechting, sancties, (handels-) arbitrage; Verwijzing: voor internationale rechtspleging, zie: 86.82 (internationale rechtspleging: algemeen)"
1,86.10,"Rechtsgeschiedenis, recht van afzonderlijke landen, gebieden en volken","Hierbij: verklarende woordenboeken. Voor vertalende woordenboeken zie: 86.00 (recht: algemeen); Verwijzing: voor canoniek recht, zie: 11.73 (theologie, godsdienstwetenschappen; kerkorganisatie, kerkrecht); Verwijzing: voor rechtsgeschiedenis etc. van afzonderlijke rechtsgebieden, zie de betreffende rechtsgebieden"
1,86.11,Rechtsvergelijking,"Verwijzing: voor rechtsvergelijking tussen afzonderlijke rechtsstelsels, zie: 86.10 (rechtsgeschiedenis, recht van afzonderlijke landen, gebieden en volken)"
1,86.12,Romeins recht,"Verwijzing: voor Romeins-Hollands recht, zie: 86.10 (rechtsgeschiedenis, recht van afzonderlijke landen, gebieden en volken); Verwijzing: voor Romeins recht in afzonderlijke landen, gebieden of bij afzonderlijke volken, zie: 86.10 (rechtsgeschiedenis, recht van afzonderlijke landen, gebieden en volken); Verwijzing: voor Romeins recht van afzonderlijke rechtsgebieden, zie de betreffende rechtsgebieden; bijv. Romeins erfrecht bij erfrecht"
1,86.13,Common Law,"Toelichting: Angelsaksisch recht; Verwijzing: voor Common Law van afzonderlijke rechtsgebieden, zie de betreffende rechtsgebieden; bijv. Engels huwelijksrecht bij huwelijksrecht"
1,86.14,Islamitisch recht,
1,86.15,Rechterlijke organisatie,Hierbij: magistratuur
1,86.16,Rechtshulp,Hierbij: advocatuur
1,86.19,Recht: overige,"Hierbij: klachtrecht, tuchtrecht; Hierbij: alleen algemene publicaties over klacht- en tuchtrecht. Voor specifiek klacht- en tuchtrecht zie de betreffende rubriek; Verwijzing: voor economisch publiekrecht, zie: 86.62 (economisch publiekrecht); Verwijzing: voor rechtseconomie en recht en economie, zie: 86.03 (rechtstheorie, rechtsmethodologie)"
1,86.20,Burgerlijk recht: algemeen,
2,86.21,"Personenrecht, familierecht","Verwijzing: voor jeugdrecht, zie: 86.65 (jeugdrecht)"
2,86.22,"Huwelijksrecht, huwelijksgoederenrecht",
2,86.23,Erfrecht,
2,86.24,Vermogensrecht,
2,86.25,Zakenrecht,
2,86.26,Verbintenissenrecht,"Hierbij: overeenkomstenrecht; Verwijzing: voor onrechtmatige daad, zie: 86.39 (burgerlijk recht: overige); Verwijzing: voor productaansprakelijkheid, zie: 86.67 (consumentenrecht)"
2,86.27,Handelsrecht,
2,86.28,Faillissementsrecht,
2,86.30,Verzekeringsrecht,
2,86.31,Rechtspersonenrecht,Hierbij: verenigingsrecht en stichtingsrecht
2,86.32,Vennootschapsrecht,Hierbij: jaarrekeningenrecht;  Hierbij: ondernemingsvormen
2,86.33,Intellectuele eigendom,
2,86.34,Notarieel recht,Hierbij: notariaat
2,86.35,Burgerlijk procesrecht,"Verwijzing: voor arbitrage, zie: 86.09 (rechtspleging)"
2,86.36,Internationaal privaatrecht,Hierbij: algemene publicaties over internationaal privaatrecht en het internationaal privaatrecht van de afzonderlijke rechtsgebieden
2,86.39,Burgerlijk recht: overige,"Hierbij: onrechtmatige daad; Verwijzing: voor productaansprakelijkheid, zie: 86.67 (consumentenrecht)"
1,86.40,Publiekrecht: algemeen,
2,86.41,Strafrecht: algemeen,
3,86.42,Delicten,
3,86.43,"Strafprocesrecht, strafrechtelijke sancties","Verwijzing: voor politie, zie: 88.17 (bestuurskunde; politie)"
3,86.44,Penitentiair recht,"Verwijzing: voor gevangeniswezen, zie: 88.15 (bestuurskunde; overheidsdiensten, overheidsbedrijven, semi-overheidsinstellingen)"
3,86.45,"Militair strafrecht, militair tuchtrecht",
3,86.46,Internationaal strafrecht,"Verwijzing: voor oorlogstribunalen, zie: 86.84 (overige internationale rechterlijke organisaties)"
3,86.49,Strafrecht: overige,
2,86.50,Staatsrecht: algemeen,
3,86.51,Grondwet,
3,86.52,Grondrechten,"Verwijzing: voor mensenrechten, zie: 86.81 (mensenrechten); Verwijzing: voor specifieke grondrechten (recht op wonen e.d.), zie de betreffende rubriek"
3,86.53,Recht van lagere overheden,
3,86.54,Staatsrecht: overige,
2,86.55,Bestuursrecht: algemeen,"Verwijzing: voor bestuurskunde, zie 88. (bestuurskunde)"
3,86.56,Bestuursprocesrecht,
3,86.57,Ambtenarenrecht,
3,86.58,Vreemdelingenrecht,"Hierbij: asielrecht, vluchtelingenrecht"
3,86.59,Bestuursrecht: overige,"Hierbij: onderwijsrecht, onrechtmatige overheidsdaad"
1,86.60,Gemengde rechtsgebieden: algemeen,
2,86.61,Belastingrecht,"Verwijzing: voor economische aspecten, zie: 83.52 (economie; overheidseconomie)"
2,86.62,Economisch publiekrecht,"Hierbij: internationaal economisch publiekrecht, vestigingsrecht, winkelsluitingswetgeving, warenwetgeving; Verwijzing: voor mededingingsrecht, zie: 86.70 (mededingingsrecht)"
2,86.63,Arbeidsrecht,"Hierbij: stakingsrecht, arbeidsovereenkomstenrecht, recht betreffende winstdeling, recht betreffende medezeggenschap, ontslagrecht"
2,86.64,Sociaal-verzekeringsrecht,"Toelichting: algemene publicaties over sociaal recht, recht betreffende sociale voorzieningen en sociale verzekeringen; Verwijzing: voor arbeidsrecht, zie: 86.63 (arbeidsrecht); Verwijzing: voor sociale verzekeringen, zie: 85.66 (arbeidswetenschappen; sociale verzekeringen); Verwijzing: voor sociale zekerheid, zie 83.54 (economie; sociale zekerheid)"
2,86.65,Jeugdrecht,
2,86.66,"Gezondheidsrecht, patiëntenrecht",
2,86.67,Consumentenrecht,Hierbij: productaansprakelijkheid
2,86.70,Mededingingsrecht,
2,86.71,Bouwrecht,
2,86.72,Huurrecht,
2,86.73,Vervoersrecht,"Hierbij: scheepvaartrecht, luchtvaartrecht, zeevervoersrecht"
2,86.74,Verkeersrecht,
2,86.75,Milieurecht,Is: 43.16 (milieukunde; milieurecht)
2,86.76,Ruimtelijkeordeningsrecht,Hierbij: onteigeningsrecht
2,86.77,Agrarisch recht,"Hierbij: (zee)visserijrecht, jachtrecht"
2,86.78,"Informatierecht, communicatierecht","Hierbij: mediarecht, informaticarecht, computerrecht"
2,86.79,Gemengde rechtsgebieden: overige,
1,86.80,Internationaal recht: algemeen,"Hierbij: volkenrecht: algemeen; Verwijzing: voor internationaal economisch publiekrecht, zie: 86.62 (economisch publiekrecht); Verwijzing: voor internationaal milieurecht, zie: 86.75 (milieurecht); Verwijzing: voor internationaal privaatrecht, zie: 86.36 (internationaal privaatrecht); Verwijzing: voor internationaal strafrecht, zie: 86.46 (internationaal strafrecht)"
2,86.81,Mensenrechten,"Hierbij: rechten van volkeren; Verwijzing: voor asielrecht, vluchtelingenrecht, zie: 86.58 (vreemdelingenrecht); Verwijzing: voor grondrechten, zie: 86.52 (grondrechten); Verwijzing: voor rechten van het kind, zie: 86.65 (jeugdrecht); Verwijzing: voor specifieke mensenrechten, zie de betreffende rubriek"
2,86.82,Internationale rechtspleging: algemeen,"Hierbij: geschillenbeslechting, sancties"
3,86.83,Internationaal Hof van Justitie,Hierbij: Permanent Hof van Internationale Justitie
3,86.84,Overige internationale rechterlijke organisaties,Hierbij: oorlogstribunalen
2,86.85,Internationaalrechtelijke bronnen,"Hierbij: publicaties over verdragenrecht, jurisprudentie, gewoonterecht"
2,86.86,Europees recht,"Hierbij: publicaties over institutioneel recht en over algemeen Europees materieel recht; Toelichting: recht omtrent de Europese Unie; Verwijzing: voor Europees recht van afzonderlijke rechtsgebieden, zie de betreffende rechtsgebieden; Verwijzing: voor publicaties over de Europese Unie als internationale organisatie, zie: 89.72 (politicologie; internationale organisaties)"
2,86.87,Recht der internationale organisaties: algemeen,"Verwijzing: voor economische aspecten, zie: 83.49 (economie; internationale economie: overige); Verwijzing: voor politieke aspecten, zie: 89.72 (politicologie; internationale organisaties)"
3,86.88,Recht van de Verenigde Naties,"Hierbij: recht van de Volkenbond; Verwijzing: voor publicaties over de Verenigde Naties als internationale organisatie, zie: 89.72 (politicologie; internationale organisaties); Verwijzing: voor economische aspecten, zie: 83.48 (economie; internationale economische organisaties)"
3,86.89,Recht van overige internationale organisaties,
2,86.91,"Diplomatiek recht, consulair recht",
2,86.92,Oorlogsrecht,"Hierbij: humanitair recht, humanitair oorlogsrecht; Verwijzing: voor oorlogstribunalen, zie: 86.84 (overige internationale rechterlijke organisaties)"
2,86.93,Recht van de zee,Hierbij: rivierenrecht; Toelichting: zeevervoersrecht als term valt onder privaatrechtelijk vervoersrecht
2,86.94,Territoriaal recht,
2,86.95,"Luchtrecht, ruimterecht",
1,86.99,Internationaal recht: overige,"Verwijzing: voor overige onderwerpen betreffende recht, zie: 86.19 (recht: overige)"
0,88.00,Bestuurskunde: algemeen,"Verwijzing: voor bestuur van bedrijven, zie: 85. (bedrijfskunde, organisatiekunde, arbeidswetenschappen); Verwijzing: voor bestuursrecht, zie: 86.55-86.59 (recht; bestuursrecht)"
1,88.02,Filosofie en theorie van de bestuurskunde,
1,88.03,Methoden en technieken van de bestuurskunde,
1,88.04,"Onderwijs, beroepsuitoefening, organisaties",
1,88.10,Overheid: algemeen,"Hierbij: interbestuurlijke betrekkingen, centralisatie, decentralisatie; Verwijzing: voor overheidsfinanciën, zie: 83.52 (economie; overheidseconomie)"
2,88.11,Centrale overheidslichamen,"Hierbij: regering, rijksoverheid, departementen, ministeries"
